session_code_n,id_in_group,round_number,color_n,score,actionType_n,new_color_n,delete_player_n,add_player_n,linked_neighbors,graph_size,hist_color,hist_neighbor,hist_skip,num_of_neighbor
5,3,11,1,100,1,996,996,996,"2, 6, 16, 8, 17, 12, 4",18,0.2,0.4,0.4,7
5,4,11,0,100,2,996,7,16,"5, 10, 6, 8, 7, 3, 12",18,0.1,0.8,0.1,7
5,5,11,1,100,1,996,996,996,"4, 18",18,0.4,0.2,0.4,2
5,6,11,2,100,1,996,996,996,"3, 9, 4, 17, 10",18,0.4,0.1,0.5,5
5,7,11,1,100,0,0,996,996,"8, 10, 11, 18, 2, 16, 4",18,0.1,0.3,0.6,7
5,8,11,3,83,0,2,996,996,"7, 9, 3, 1, 4, 16",18,0.3,0.3,0.4,6
5,9,11,0,100,1,996,996,996,"6, 8, 11, 12, 15, 16",18,0.4,0.2,0.4,6
5,10,11,3,100,2,996,12,2,"7, 12, 13, 4, 1, 6, 17",18,0.2,0.6,0.2,7
5,11,11,3,100,1,996,996,996,"9, 12, 13, 14, 7, 1, 18, 17, 15",18,0.4,0.2,0.4,9
5,12,11,2,89,2,996,14,8,"9, 10, 11, 13, 15, 17, 3, 4, 14",18,0.1,0.2,0.7,9
5,13,11,1,100,1,996,996,996,"10, 11, 12, 14, 16, 18",18,0.4,0.0,0.6,6
5,14,11,2,75,2,996,12,9,"11, 13, 16, 12",18,0.5,0.3,0.2,4
5,15,11,1,100,2,996,17,13,"12, 17, 9, 11, 18",18,0.3,0.2,0.5,5
5,16,11,3,88,2,996,8,5,"13, 14, 17, 3, 2, 7, 9, 8",18,0.0,0.3,0.7,8
5,17,11,0,100,1,996,996,996,"1, 15, 16, 18, 12, 3, 11, 6, 2, 10",18,0.1,0.2,0.7,10
5,18,11,2,100,1,996,996,996,"1, 17, 7, 11, 13, 5, 15",18,0.1,0.7,0.2,7
5,1,12,1,100,1,996,996,996,"2, 17, 18, 11, 10, 9",18,0.09,0.27,0.64,6
5,2,12,2,100,2,996,3,9,"1, 3, 7, 16, 17, 10",18,0.27,0.0,0.73,6
5,3,12,1,100,1,996,996,996,"2, 6, 16, 8, 17, 12, 4",18,0.18,0.36,0.45,7
5,4,12,0,100,2,996,8,14,"5, 10, 6, 8, 3, 12, 16",18,0.09,0.82,0.09,7
5,5,12,1,100,1,996,996,996,"4, 18, 16",18,0.36,0.18,0.45,3
5,6,12,2,100,2,996,3,7,"3, 9, 4, 17, 10",18,0.36,0.09,0.55,5
5,7,12,0,100,1,996,996,996,"8, 10, 11, 18, 2, 16",18,0.18,0.27,0.55,6
5,8,12,2,80,2,996,12,11,"7, 9, 3, 4, 12",18,0.36,0.27,0.36,5
5,9,12,0,100,1,996,996,996,"6, 8, 11, 12, 15, 16, 1, 14",18,0.36,0.18,0.45,8
5,10,12,3,100,2,996,13,5,"7, 13, 4, 1, 6, 17, 2",18,0.18,0.64,0.18,7
5,11,12,3,100,1,996,996,996,"9, 12, 13, 14, 7, 1, 18, 17, 15",18,0.36,0.18,0.45,9
5,12,12,2,88,2,996,8,16,"9, 11, 13, 15, 17, 3, 4, 8",18,0.09,0.27,0.64,8
5,13,12,1,86,0,0,996,996,"10, 11, 12, 14, 16, 18, 15",18,0.36,0.0,0.64,7
5,14,12,2,100,1,996,996,996,"11, 13, 16, 9",18,0.45,0.36,0.18,4
5,15,12,1,80,2,996,18,16,"12, 9, 11, 18, 13",18,0.27,0.27,0.45,5
5,16,12,3,100,1,996,996,996,"13, 14, 17, 3, 2, 7, 9, 4, 5",18,0.0,0.36,0.64,9
5,17,12,0,100,1,996,996,996,"1, 16, 18, 12, 3, 11, 6, 2, 10",18,0.09,0.18,0.73,9
5,18,12,2,100,1,996,996,996,"1, 17, 7, 11, 13, 5, 15",18,0.09,0.64,0.27,7
6,1,1,3,0,1,996,996,996,"2, 3, 4, 23, 24, 25",25,0.0,0.0,0.0,6
6,2,1,3,0,1,996,996,996,"1, 3, 4, 5, 24, 25",25,0.0,0.0,0.0,6
6,3,1,3,0,1,996,996,996,"1, 2, 4, 5, 6, 25",25,0.0,0.0,0.0,6
6,4,1,3,0,0,2,996,996,"1, 2, 3, 5, 6, 7",25,0.0,0.0,0.0,6
6,5,1,3,0,1,996,996,996,"2, 3, 4, 6, 7, 8",25,0.0,0.0,0.0,6
6,6,1,3,0,0,1,996,996,"3, 4, 5, 7, 8, 9",25,0.0,0.0,0.0,6
6,7,1,3,0,0,0,996,996,"4, 5, 6, 8, 9, 10",25,0.0,0.0,0.0,6
6,8,1,3,0,0,2,996,996,"5, 6, 7, 9, 10, 11",25,0.0,0.0,0.0,6
6,9,1,3,0,1,996,996,996,"6, 7, 8, 10, 11, 12",25,0.0,0.0,0.0,6
6,10,1,3,0,0,2,996,996,"7, 8, 9, 11, 12, 13",25,0.0,0.0,0.0,6
6,11,1,3,0,0,0,996,996,"8, 9, 10, 12, 13, 14",25,0.0,0.0,0.0,6
6,12,1,3,0,0,1,996,996,"9, 10, 11, 13, 14, 15",25,0.0,0.0,0.0,6
6,13,1,3,0,0,0,996,996,"10, 11, 12, 14, 15, 16",25,0.0,0.0,0.0,6
6,14,1,3,0,2,996,11,5,"11, 12, 13, 15, 16, 17",25,0.0,0.0,0.0,6
6,15,1,3,0,1,996,996,996,"12, 13, 14, 16, 17, 18",25,0.0,0.0,0.0,6
6,16,1,3,0,0,1,996,996,"13, 14, 15, 17, 18, 19",25,0.0,0.0,0.0,6
6,17,1,3,0,0,0,996,996,"14, 15, 16, 18, 19, 20",25,0.0,0.0,0.0,6
6,18,1,3,0,0,2,996,996,"15, 16, 17, 19, 20, 21",25,0.0,0.0,0.0,6
6,19,1,3,0,1,996,996,996,"16, 17, 18, 20, 21, 22",25,0.0,0.0,0.0,6
6,20,1,3,0,0,1,996,996,"17, 18, 19, 21, 22, 23",25,0.0,0.0,0.0,6
6,21,1,3,0,0,0,996,996,"18, 19, 20, 22, 23, 24",25,0.0,0.0,0.0,6
6,22,1,3,0,1,996,996,996,"19, 20, 21, 23, 24, 25",25,0.0,0.0,0.0,6
6,23,1,3,0,0,1,996,996,"1, 20, 21, 22, 24, 25",25,0.0,0.0,0.0,6
6,24,1,3,0,0,996,996,996,"1, 2, 21, 22, 23, 25",25,0.0,0.0,0.0,6
6,25,1,3,0,0,2,996,996,"1, 2, 3, 22, 23, 24",25,0.0,0.0,0.0,6
6,1,2,3,50,1,996,996,996,"2, 3, 4, 23, 24, 25",25,0.0,0.0,1.0,6
6,2,2,3,33,1,996,996,996,"1, 3, 4, 5, 24, 25",25,0.0,0.0,1.0,6
6,3,2,3,50,1,996,996,996,"1, 2, 4, 5, 6, 25",25,0.0,0.0,1.0,6
6,4,2,2,100,2,996,3,21,"1, 2, 3, 5, 6, 7",25,1.0,0.0,0.0,6
6,5,2,3,57,1,996,996,996,"2, 3, 4, 6, 7, 8, 14",25,0.0,0.0,1.0,7
6,6,2,1,100,1,996,996,996,"3, 4, 5, 7, 8, 9",25,1.0,0.0,0.0,6
6,7,2,0,100,1,996,996,996,"4, 5, 6, 8, 9, 10",25,1.0,0.0,0.0,6
6,8,2,2,83,2,996,10,12,"5, 6, 7, 9, 10, 11",25,1.0,0.0,0.0,6
6,9,2,3,100,0,1,996,996,"6, 7, 8, 10, 11, 12",25,0.0,0.0,1.0,6
6,10,2,2,83,2,996,8,22,"7, 8, 9, 11, 12, 13",25,1.0,0.0,0.0,6
6,11,2,0,80,2,996,13,4,"8, 9, 10, 12, 13",25,1.0,0.0,0.0,5
6,12,2,1,100,1,996,996,996,"9, 10, 11, 13, 14, 15",25,1.0,0.0,0.0,6
6,13,2,0,83,2,996,11,1,"10, 11, 12, 14, 15, 16",25,1.0,0.0,0.0,6
6,14,2,3,67,2,996,15,6,"12, 13, 15, 16, 17, 5",25,0.0,1.0,0.0,6
6,15,2,3,83,0,2,996,996,"12, 13, 14, 16, 17, 18",25,0.0,0.0,1.0,6
6,16,2,1,100,1,996,996,996,"13, 14, 15, 17, 18, 19",25,1.0,0.0,0.0,6
6,17,2,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20",25,1.0,0.0,0.0,6
6,18,2,2,100,1,996,996,996,"15, 16, 17, 19, 20, 21",25,1.0,0.0,0.0,6
6,19,2,3,83,1,996,996,996,"16, 17, 18, 20, 21, 22",25,0.0,0.0,1.0,6
6,20,2,1,83,1,996,996,996,"17, 18, 19, 21, 22, 23",25,1.0,0.0,0.0,6
6,21,2,0,100,1,996,996,996,"18, 19, 20, 22, 23, 24",25,1.0,0.0,0.0,6
6,22,2,3,67,2,996,19,7,"19, 20, 21, 23, 24, 25",25,0.0,0.0,1.0,6
6,23,2,1,83,2,996,20,6,"1, 20, 21, 22, 24, 25",25,1.0,0.0,0.0,6
6,24,2,3,50,0,0,996,996,"1, 2, 21, 22, 23, 25",25,1.0,0.0,0.0,6
6,25,2,2,100,1,996,996,996,"1, 2, 3, 22, 23, 24",25,1.0,0.0,0.0,6
6,1,3,3,71,2,996,2,20,"2, 3, 4, 23, 24, 25, 13",25,0.0,0.0,1.0,7
6,2,3,3,50,0,1,996,996,"1, 3, 4, 5, 24, 25",25,0.0,0.0,1.0,6
6,3,3,3,40,0,1,996,996,"1, 2, 5, 6, 25",25,0.0,0.0,1.0,5
6,4,3,2,100,2,996,2,16,"1, 2, 5, 6, 7, 21, 11",25,0.5,0.5,0.0,7
6,5,3,3,57,0,1,996,996,"2, 3, 4, 6, 7, 8, 14",25,0.0,0.0,1.0,7
6,6,3,1,75,1,996,996,996,"3, 4, 5, 7, 8, 9, 14, 23",25,0.5,0.0,0.5,8
6,7,3,0,100,1,996,996,996,"4, 5, 6, 8, 9, 10, 22",25,0.5,0.0,0.5,7
6,8,3,2,100,1,996,996,996,"5, 6, 7, 9, 11, 12",25,0.5,0.5,0.0,6
6,9,3,1,67,1,996,996,996,"6, 7, 8, 10, 11, 12",25,0.5,0.0,0.5,6
6,10,3,2,100,1,996,996,996,"7, 9, 11, 12, 13, 22",25,0.5,0.5,0.0,6
6,11,3,0,100,0,3,996,996,"8, 9, 10, 12, 4",25,0.5,0.5,0.0,5
6,12,3,1,86,2,996,9,18,"9, 10, 11, 13, 14, 15, 8",25,0.5,0.0,0.5,7
6,13,3,0,100,1,996,996,996,"10, 12, 14, 15, 16, 1",25,0.5,0.5,0.0,6
6,14,3,3,83,2,996,5,7,"12, 13, 16, 17, 5, 6",25,0.0,1.0,0.0,6
6,15,3,2,80,1,996,996,996,"12, 13, 16, 17, 18",25,0.5,0.0,0.5,5
6,16,3,1,100,1,996,996,996,"13, 14, 15, 17, 18, 19",25,0.5,0.0,0.5,6
6,17,3,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20",25,0.5,0.0,0.5,6
6,18,3,2,83,2,996,15,1,"15, 16, 17, 19, 20, 21",25,0.5,0.0,0.5,6
6,19,3,3,100,1,996,996,996,"16, 17, 18, 20, 21",25,0.0,0.0,1.0,5
6,20,3,1,100,1,996,996,996,"17, 18, 19, 21, 22",25,0.5,0.0,0.5,5
6,21,3,0,86,2,996,24,3,"18, 19, 20, 22, 23, 24, 4",25,0.5,0.0,0.5,7
6,22,3,3,100,1,996,996,996,"20, 21, 23, 24, 25, 10, 7",25,0.0,0.5,0.5,7
6,23,3,1,83,2,996,6,5,"1, 21, 22, 24, 25, 6",25,0.5,0.5,0.0,6
6,24,3,0,83,2,996,21,8,"1, 2, 21, 22, 23, 25",25,1.0,0.0,0.0,6
6,25,3,2,100,1,996,996,996,"1, 2, 3, 22, 23, 24",25,0.5,0.0,0.5,6
6,1,4,3,100,1,996,996,996,"3, 4, 23, 24, 25, 13, 20, 18",25,0.0,0.33,0.67,8
6,2,4,1,50,0,3,996,996,"3, 5, 24, 25",25,0.33,0.0,0.67,4
6,3,4,1,50,2,996,6,15,"1, 2, 5, 6, 25, 21",25,0.33,0.0,0.67,6
6,4,4,2,100,2,996,5,19,"1, 5, 6, 7, 21, 11, 16",25,0.33,0.67,0.0,7
6,5,4,1,43,0,3,996,996,"2, 3, 4, 6, 7, 8, 23",25,0.33,0.0,0.67,7
6,6,4,1,57,0,0,996,996,"3, 4, 5, 7, 8, 9, 14",25,0.33,0.0,0.67,7
6,7,4,0,100,1,996,996,996,"4, 5, 6, 8, 9, 10, 22, 14",25,0.33,0.0,0.67,8
6,8,4,2,100,1,996,996,996,"5, 6, 7, 9, 11, 12, 24",25,0.33,0.33,0.33,7
6,9,4,1,80,1,996,996,996,"6, 7, 8, 10, 11",25,0.33,0.0,0.67,5
6,10,4,2,100,1,996,996,996,"7, 9, 11, 12, 13, 22",25,0.33,0.33,0.33,6
6,11,4,3,100,2,996,12,5,"8, 9, 10, 12, 4",25,0.67,0.33,0.0,5
6,12,4,1,100,1,996,996,996,"10, 11, 13, 14, 15, 8, 18",25,0.33,0.33,0.33,7
6,13,4,0,100,2,996,12,3,"10, 12, 14, 15, 16, 1",25,0.33,0.33,0.33,6
6,14,4,3,100,1,996,996,996,"12, 13, 16, 17, 6, 7",25,0.0,1.0,0.0,6
6,15,4,2,100,1,996,996,996,"12, 13, 16, 17",25,0.33,0.0,0.67,4
6,16,4,1,100,1,996,996,996,"13, 14, 15, 17, 18, 19, 4",25,0.33,0.0,0.67,7
6,17,4,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20",25,0.33,0.0,0.67,6
6,18,4,2,100,1,996,996,996,"16, 17, 19, 20, 21, 12, 1",25,0.33,0.33,0.33,7
6,19,4,3,100,1,996,996,996,"16, 17, 18, 20, 21",25,0.0,0.0,1.0,5
6,20,4,1,100,2,996,18,24,"17, 18, 19, 21, 22, 1",25,0.33,0.0,0.67,6
6,21,4,0,100,1,996,996,996,"18, 19, 20, 22, 23, 4, 3",25,0.33,0.33,0.33,7
6,22,4,3,100,1,996,996,996,"20, 21, 23, 24, 25, 10, 7",25,0.0,0.33,0.67,7
6,23,4,1,83,1,996,996,996,"1, 21, 22, 24, 25, 5",25,0.33,0.67,0.0,6
6,24,4,0,100,1,996,996,996,"1, 2, 22, 23, 25, 8",25,0.67,0.33,0.0,6
6,25,4,2,100,1,996,996,996,"1, 2, 3, 22, 23, 24",25,0.33,0.0,0.67,6
6,1,5,3,100,1,996,996,996,"3, 4, 23, 24, 25, 13, 20, 18",25,0.0,0.25,0.75,8
6,2,5,3,75,2,996,5,6,"3, 5, 24, 25",25,0.5,0.0,0.5,4
6,3,5,1,100,1,996,996,996,"1, 2, 5, 25, 21, 15, 13",25,0.25,0.25,0.5,7
6,4,5,2,100,2,996,11,9,"1, 6, 7, 21, 11, 16, 19",25,0.25,0.75,0.0,7
6,5,5,3,71,2,996,2,4,"2, 3, 6, 7, 8, 23, 11",25,0.5,0.0,0.5,7
6,6,5,0,83,2,996,7,19,"4, 5, 7, 8, 9, 14",25,0.5,0.0,0.5,6
6,7,5,0,88,2,996,6,20,"4, 5, 6, 8, 9, 10, 22, 14",25,0.25,0.0,0.75,8
6,8,5,2,100,1,996,996,996,"5, 6, 7, 9, 11, 12, 24",25,0.25,0.25,0.5,7
6,9,5,1,100,1,996,996,996,"6, 7, 8, 10, 11",25,0.25,0.0,0.75,5
6,10,5,2,100,1,996,996,996,"7, 9, 11, 12, 13, 22",25,0.25,0.25,0.5,6
6,11,5,3,80,0,0,996,996,"8, 9, 10, 4, 5",25,0.5,0.5,0.0,5
6,12,5,1,100,2,996,8,21,"10, 14, 15, 8, 18",25,0.25,0.25,0.5,5
6,13,5,0,100,1,996,996,996,"10, 14, 15, 16, 1, 3",25,0.25,0.5,0.25,6
6,14,5,3,100,1,996,996,996,"12, 13, 16, 17, 6, 7",25,0.0,0.75,0.25,6
6,15,5,2,100,1,996,996,996,"12, 13, 16, 17, 3",25,0.25,0.0,0.75,5
6,16,5,1,100,1,996,996,996,"13, 14, 15, 17, 18, 19, 4",25,0.25,0.0,0.75,7
6,17,5,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20",25,0.25,0.0,0.75,6
6,18,5,2,100,1,996,996,996,"16, 17, 19, 21, 12, 1",25,0.25,0.25,0.5,6
6,19,5,3,100,1,996,996,996,"16, 17, 18, 20, 21, 4",25,0.0,0.0,1.0,6
6,20,5,1,100,1,996,996,996,"17, 19, 21, 22, 1, 24",25,0.25,0.25,0.5,6
6,21,5,0,100,1,996,996,996,"18, 19, 20, 22, 23, 4, 3",25,0.25,0.25,0.5,7
6,22,5,3,100,1,996,996,996,"20, 21, 23, 24, 25, 10, 7",25,0.0,0.25,0.75,7
6,23,5,1,100,1,996,996,996,"1, 21, 22, 24, 25, 5",25,0.25,0.5,0.25,6
6,24,5,0,100,1,996,996,996,"1, 2, 22, 23, 25, 8, 20",25,0.5,0.25,0.25,7
6,25,5,2,100,1,996,996,996,"1, 2, 3, 22, 23, 24",25,0.25,0.0,0.75,6
7,1,1,3,0,1,996,996,996,"2, 3, 4, 24, 25, 26",26,0.0,0.0,0.0,6
7,2,1,3,0,1,996,996,996,"1, 3, 4, 5, 25, 26",26,0.0,0.0,0.0,6
7,3,1,3,0,0,2,996,996,"1, 2, 4, 5, 6, 26",26,0.0,0.0,0.0,6
7,4,1,3,0,2,996,6,25,"1, 2, 3, 5, 6, 7",26,0.0,0.0,0.0,6
7,5,1,3,0,1,996,996,996,"2, 3, 4, 6, 7, 8",26,0.0,0.0,0.0,6
7,6,1,3,0,0,1,996,996,"3, 4, 5, 7, 8, 9",26,0.0,0.0,0.0,6
7,7,1,3,0,1,996,996,996,"4, 5, 6, 8, 9, 10",26,0.0,0.0,0.0,6
7,8,1,3,0,0,0,996,996,"5, 6, 7, 9, 10, 11",26,0.0,0.0,0.0,6
7,9,1,3,0,1,996,996,996,"6, 7, 8, 10, 11, 12",26,0.0,0.0,0.0,6
7,10,1,3,0,0,1,996,996,"7, 8, 9, 11, 12, 13",26,0.0,0.0,0.0,6
7,11,1,3,0,0,1,996,996,"8, 9, 10, 12, 13, 14",26,0.0,0.0,0.0,6
7,12,1,3,0,1,996,996,996,"9, 10, 11, 13, 14, 15",26,0.0,0.0,0.0,6
7,13,1,3,0,1,996,996,996,"10, 11, 12, 14, 15, 16",26,0.0,0.0,0.0,6
7,14,1,3,0,0,1,996,996,"11, 12, 13, 15, 16, 17",26,0.0,0.0,0.0,6
7,15,1,3,0,0,996,996,996,"12, 13, 14, 16, 17, 18",26,0.0,0.0,0.0,6
7,16,1,3,0,1,996,996,996,"13, 14, 15, 17, 18, 19",26,0.0,0.0,0.0,6
7,17,1,3,0,0,0,996,996,"14, 15, 16, 18, 19, 20",26,0.0,0.0,0.0,6
7,18,1,3,0,0,2,996,996,"15, 16, 17, 19, 20, 21",26,0.0,0.0,0.0,6
7,19,1,3,0,0,1,996,996,"16, 17, 18, 20, 21, 22",26,0.0,0.0,0.0,6
7,20,1,3,0,1,996,996,996,"17, 18, 19, 21, 22, 23",26,0.0,0.0,0.0,6
7,21,1,3,0,0,2,996,996,"18, 19, 20, 22, 23, 24",26,0.0,0.0,0.0,6
7,22,1,3,0,0,996,996,996,"19, 20, 21, 23, 24, 25",26,0.0,0.0,0.0,6
7,23,1,3,0,0,1,996,996,"20, 21, 22, 24, 25, 26",26,0.0,0.0,0.0,6
7,24,1,3,0,0,0,996,996,"1, 21, 22, 23, 25, 26",26,0.0,0.0,0.0,6
7,25,1,3,0,0,2,996,996,"1, 2, 22, 23, 24, 26",26,0.0,0.0,0.0,6
7,26,1,3,0,0,2,996,996,"1, 2, 3, 23, 24, 25",26,0.0,0.0,0.0,6
7,1,2,3,67,1,996,996,996,"2, 3, 4, 24, 25, 26",26,0.0,0.0,1.0,6
7,2,2,3,50,1,996,996,996,"1, 3, 4, 5, 25, 26",26,0.0,0.0,1.0,6
7,3,2,2,83,2,996,26,17,"1, 2, 4, 5, 6, 26",26,1.0,0.0,0.0,6
7,4,2,3,33,0,1,996,996,"1, 2, 3, 5, 7, 25",26,0.0,1.0,0.0,6
7,5,2,3,50,0,0,996,996,"2, 3, 4, 6, 7, 8",26,0.0,0.0,1.0,6
7,6,2,1,100,1,996,996,996,"3, 5, 7, 8, 9",26,1.0,0.0,0.0,5
7,7,2,3,50,0,0,996,996,"4, 5, 6, 8, 9, 10",26,0.0,0.0,1.0,6
7,8,2,0,100,2,996,10,3,"5, 6, 7, 9, 10, 11",26,1.0,0.0,0.0,6
7,9,2,3,67,0,1,996,996,"6, 7, 8, 10, 11, 12",26,0.0,0.0,1.0,6
7,10,2,1,83,2,996,11,22,"7, 8, 9, 11, 12, 13",26,1.0,0.0,0.0,6
7,11,2,1,67,1,996,996,996,"8, 9, 10, 12, 13, 14",26,1.0,0.0,0.0,6
7,12,2,3,50,0,0,996,996,"9, 10, 11, 13, 14, 15",26,0.0,0.0,1.0,6
7,13,2,3,50,2,996,15,26,"10, 11, 12, 14, 15, 16",26,0.0,0.0,1.0,6
7,14,2,1,83,2,996,12,24,"11, 12, 13, 15, 16, 17",26,1.0,0.0,0.0,6
7,15,2,3,50,0,1,996,996,"12, 13, 14, 16, 17, 18",26,1.0,0.0,0.0,6
7,16,2,3,67,1,996,996,996,"13, 14, 15, 17, 18, 19",26,0.0,0.0,1.0,6
7,17,2,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20",26,1.0,0.0,0.0,6
7,18,2,2,83,2,996,21,1,"15, 16, 17, 19, 20, 21",26,1.0,0.0,0.0,6
7,19,2,1,100,1,996,996,996,"16, 17, 18, 20, 21, 22",26,1.0,0.0,0.0,6
7,20,2,3,83,1,996,996,996,"17, 18, 19, 21, 22, 23",26,0.0,0.0,1.0,6
7,21,2,2,83,1,996,996,996,"18, 19, 20, 22, 23, 24",26,1.0,0.0,0.0,6
7,22,2,3,83,2,996,20,3,"19, 20, 21, 23, 24, 25",26,1.0,0.0,0.0,6
7,23,2,1,100,1,996,996,996,"20, 21, 22, 24, 25, 26",26,1.0,0.0,0.0,6
7,24,2,0,100,0,2,996,996,"1, 21, 22, 23, 25, 26",26,1.0,0.0,0.0,6
7,25,2,2,86,2,996,26,10,"1, 2, 22, 23, 24, 26, 4",26,1.0,0.0,0.0,7
7,26,2,2,67,2,996,3,17,"1, 2, 3, 23, 24, 25",26,1.0,0.0,0.0,6
7,1,3,3,86,2,996,2,10,"2, 3, 4, 24, 25, 26, 18",26,0.0,0.0,1.0,7
7,2,3,3,83,1,996,996,996,"1, 3, 4, 5, 25, 26",26,0.0,0.0,1.0,6
7,3,3,2,100,1,996,996,996,"1, 2, 4, 5, 6, 17, 8, 22",26,0.5,0.5,0.0,8
7,4,3,1,100,1,996,996,996,"1, 2, 3, 5, 7, 25",26,0.5,0.5,0.0,6
7,5,3,0,67,2,996,7,1,"2, 3, 4, 6, 7, 8",26,0.5,0.0,0.5,6
7,6,3,1,80,0,3,996,996,"3, 5, 7, 8, 9",26,0.5,0.0,0.5,5
7,7,3,0,67,0,2,996,996,"4, 5, 6, 8, 9, 10",26,0.5,0.0,0.5,6
7,8,3,0,67,1,996,996,996,"5, 6, 7, 9, 11, 3",26,0.5,0.5,0.0,6
7,9,3,1,50,1,996,996,996,"6, 7, 8, 10, 11, 12",26,0.5,0.0,0.5,6
7,10,3,1,83,2,996,9,2,"7, 9, 12, 13, 22, 25",26,0.5,0.5,0.0,6
7,11,3,1,60,0,2,996,996,"8, 9, 12, 13, 14",26,0.5,0.0,0.5,5
7,12,3,0,100,1,996,996,996,"9, 10, 11, 13, 15",26,0.5,0.0,0.5,5
7,13,3,3,83,0,2,996,996,"10, 11, 12, 14, 15, 16",26,0.0,0.5,0.5,6
7,14,3,1,67,2,996,11,18,"11, 13, 15, 16, 17, 24",26,0.5,0.5,0.0,6
7,15,3,1,83,0,2,996,996,"12, 13, 14, 16, 17, 18",26,1.0,0.0,0.0,6
7,16,3,3,83,2,996,13,12,"13, 14, 15, 17, 18, 19",26,0.0,0.0,1.0,6
7,17,3,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 3, 26",26,0.5,0.0,0.5,8
7,18,3,2,100,1,996,996,996,"15, 16, 17, 19, 20, 1",26,0.5,0.5,0.0,6
7,19,3,1,100,1,996,996,996,"16, 17, 18, 20, 21, 22",26,0.5,0.0,0.5,6
7,20,3,3,100,1,996,996,996,"17, 18, 19, 21, 23",26,0.0,0.0,1.0,5
7,21,3,2,80,0,0,996,996,"19, 20, 22, 23, 24",26,0.5,0.0,0.5,5
7,22,3,3,100,1,996,996,996,"19, 21, 23, 24, 25, 10, 3",26,0.5,0.5,0.0,7
7,23,3,1,100,0,0,996,996,"20, 21, 22, 24, 25, 26",26,0.5,0.0,0.5,6
7,24,3,2,57,2,996,25,15,"1, 21, 22, 23, 25, 26, 14",26,1.0,0.0,0.0,7
7,25,3,2,86,2,996,24,8,"1, 2, 22, 23, 24, 4, 10",26,0.5,0.5,0.0,7
7,26,3,2,80,2,996,24,7,"1, 2, 23, 24, 17",26,0.5,0.5,0.0,5
7,1,4,3,100,1,996,996,996,"3, 4, 24, 25, 26, 18, 10, 5",26,0.0,0.33,0.67,8
7,2,4,3,100,1,996,996,996,"3, 4, 5, 25, 26, 10",26,0.0,0.0,1.0,6
7,3,4,2,100,1,996,996,996,"1, 2, 4, 5, 6, 17, 8, 22",26,0.33,0.33,0.33,8
7,4,4,1,100,2,996,25,6,"1, 2, 3, 5, 7, 25",26,0.33,0.33,0.33,6
7,5,4,0,83,1,996,996,996,"2, 3, 4, 6, 8, 1",26,0.33,0.33,0.33,6
7,6,4,3,100,1,996,996,996,"3, 5, 7, 8, 9",26,0.67,0.0,0.33,5
7,7,4,2,83,2,996,26,20,"4, 6, 8, 9, 10, 26",26,0.67,0.0,0.33,6
7,8,4,0,86,2,996,3,21,"5, 6, 7, 9, 11, 3, 25",26,0.33,0.33,0.33,7
7,9,4,1,100,2,996,8,4,"6, 7, 8, 11, 12",26,0.33,0.0,0.67,5
7,10,4,1,100,1,996,996,996,"7, 12, 13, 22, 25, 1, 2",26,0.33,0.67,0.0,7
7,11,4,2,75,2,996,12,22,"8, 9, 12, 13",26,0.67,0.0,0.33,4
7,12,4,0,100,1,996,996,996,"9, 10, 11, 13, 15, 16",26,0.33,0.0,0.67,6
7,13,4,2,60,0,3,996,996,"10, 11, 12, 14, 15",26,0.33,0.33,0.33,5
7,14,4,1,100,1,996,996,996,"13, 15, 16, 17, 24, 18",26,0.33,0.67,0.0,6
7,15,4,2,57,0,3,996,996,"12, 13, 14, 16, 17, 18, 24",26,1.0,0.0,0.0,7
7,16,4,3,100,1,996,996,996,"14, 15, 17, 18, 19, 12",26,0.0,0.33,0.67,6
7,17,4,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 3, 26",26,0.33,0.0,0.67,8
7,18,4,2,86,2,996,15,6,"15, 16, 17, 19, 20, 1, 14",26,0.33,0.33,0.33,7
7,19,4,1,100,2,996,21,12,"16, 17, 18, 20, 21, 22",26,0.33,0.0,0.67,6
7,20,4,3,100,1,996,996,996,"17, 18, 19, 21, 23",26,0.0,0.0,1.0,5
7,21,4,0,80,1,996,996,996,"19, 20, 22, 23, 24",26,0.67,0.0,0.33,5
7,22,4,3,100,1,996,996,996,"19, 21, 23, 24, 25, 10, 3",26,0.33,0.33,0.33,7
7,23,4,0,83,2,996,21,9,"20, 21, 22, 24, 25, 26",26,0.67,0.0,0.33,6
7,24,4,2,83,2,996,23,10,"1, 21, 22, 23, 14, 15",26,0.67,0.33,0.0,6
7,25,4,2,100,1,996,996,996,"1, 2, 22, 23, 4, 10, 8",26,0.33,0.67,0.0,7
7,26,4,2,80,0,1,996,996,"1, 2, 23, 17, 7",26,0.33,0.67,0.0,5
7,1,5,3,100,1,996,996,996,"3, 4, 24, 25, 26, 18, 10, 5",26,0.0,0.25,0.75,8
7,2,5,3,100,1,996,996,996,"3, 4, 5, 25, 26, 10",26,0.0,0.0,1.0,6
